"resp.id","domanda","profilo","n_film","tipo_film","h","qual_stream","qual_cine","prezzo","scelta","professione","sesso","et√."
127,1135,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","M","31-40"
127,1135,3,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","M","31-40"
127,1136,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","31-40"
127,1136,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","M","31-40"
127,1136,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Dipendente","M","31-40"
127,1137,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","M","31-40"
127,1137,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Lavoratore Dipendente","M","31-40"
127,1137,3,7,"Commerciali","21-24","4K","Standard",80,0,"Lavoratore Dipendente","M","31-40"
127,1138,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","M","31-40"
127,1138,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","M","31-40"
127,1138,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","M","31-40"
127,1139,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Dipendente","M","31-40"
127,1139,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Dipendente","M","31-40"
127,1139,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","31-40"
127,1140,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Lavoratore Dipendente","M","31-40"
127,1140,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","M","31-40"
127,1140,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","31-40"
127,1141,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","M","31-40"
127,1141,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Lavoratore Dipendente","M","31-40"
127,1141,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","31-40"
127,1142,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","M","31-40"
127,1142,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","M","31-40"
127,1142,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Lavoratore Dipendente","M","31-40"
127,1143,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","31-40"
127,1143,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","M","31-40"
127,1143,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","M","31-40"
128,1144,1,7,"Commerciali","9-13","4K","3D",60,1,"Studente","F","22-25"
128,1144,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
128,1144,3,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","F","22-25"
128,1145,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
128,1145,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","F","22-25"
128,1145,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","F","22-25"
128,1146,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
128,1146,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
128,1146,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
128,1147,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","F","22-25"
128,1147,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
128,1147,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","F","22-25"
128,1148,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","F","22-25"
128,1148,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
128,1148,3,4,"Indipendenti","9-13","FullHD","3D",80,1,"Studente","F","22-25"
128,1149,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
128,1149,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
128,1149,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
128,1150,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
128,1150,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
128,1150,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
128,1151,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
128,1151,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","F","22-25"
128,1151,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","22-25"
128,1152,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
128,1152,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
128,1152,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
129,1153,1,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","M","22-25"
129,1153,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
129,1153,3,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","M","22-25"
129,1154,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
129,1154,2,10,"Animazione","21-24","4K","3D",80,1,"Lavoratore Dipendente","M","22-25"
129,1154,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
129,1155,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
129,1155,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
129,1155,3,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","M","22-25"
129,1156,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","M","22-25"
129,1156,2,4,"Commerciali","9-13","4K","Standard",40,1,"Lavoratore Dipendente","M","22-25"
129,1156,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","M","22-25"
129,1157,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Dipendente","M","22-25"
129,1157,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Dipendente","M","22-25"
129,1157,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
129,1158,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","M","22-25"
129,1158,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
129,1158,3,10,"Indipendenti","9-13","4K","IMAX",40,1,"Lavoratore Dipendente","M","22-25"
129,1159,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","M","22-25"
129,1159,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
129,1159,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Dipendente","M","22-25"
129,1160,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","M","22-25"
129,1160,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","M","22-25"
129,1160,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Lavoratore Dipendente","M","22-25"
129,1161,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
129,1161,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
129,1161,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","M","22-25"
130,1162,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
130,1162,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
130,1162,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
130,1163,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
130,1163,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","F","22-25"
130,1163,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","F","22-25"
130,1164,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
130,1164,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
130,1164,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
130,1165,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
130,1165,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
130,1165,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
130,1166,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","22-25"
130,1166,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
130,1166,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
130,1167,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
130,1167,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
130,1167,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
130,1168,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
130,1168,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
130,1168,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
130,1169,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
130,1169,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","F","22-25"
130,1169,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","22-25"
130,1170,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
130,1170,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
130,1170,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
131,1171,1,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","M","22-25"
131,1171,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
131,1171,3,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","M","22-25"
131,1172,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
131,1172,2,10,"Animazione","21-24","4K","3D",80,1,"Lavoratore Dipendente","M","22-25"
131,1172,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
131,1173,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
131,1173,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
131,1173,3,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","M","22-25"
131,1174,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","M","22-25"
131,1174,2,4,"Commerciali","9-13","4K","Standard",40,1,"Lavoratore Dipendente","M","22-25"
131,1174,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","M","22-25"
131,1175,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Dipendente","M","22-25"
131,1175,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Dipendente","M","22-25"
131,1175,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","22-25"
131,1176,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","M","22-25"
131,1176,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","M","22-25"
131,1176,3,10,"Indipendenti","9-13","4K","IMAX",40,1,"Lavoratore Dipendente","M","22-25"
131,1177,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","M","22-25"
131,1177,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Lavoratore Dipendente","M","22-25"
131,1177,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Dipendente","M","22-25"
131,1178,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","M","22-25"
131,1178,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","M","22-25"
131,1178,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Lavoratore Dipendente","M","22-25"
131,1179,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","22-25"
131,1179,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","M","22-25"
131,1179,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","M","22-25"
132,1180,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
132,1180,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
132,1180,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
132,1181,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
132,1181,2,10,"Animazione","21-24","4K","3D",80,1,"Studente","F","22-25"
132,1181,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","22-25"
132,1182,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
132,1182,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
132,1182,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
132,1183,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
132,1183,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
132,1183,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
132,1184,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","22-25"
132,1184,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
132,1184,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
132,1185,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
132,1185,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
132,1185,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
132,1186,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
132,1186,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
132,1186,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
132,1187,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
132,1187,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","F","22-25"
132,1187,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Studente","F","22-25"
132,1188,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
132,1188,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
132,1188,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
133,1189,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","26-30"
133,1189,2,4,"Animazione","15-19","FullHD","3D",60,1,"Studente","M","26-30"
133,1189,3,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","M","26-30"
133,1190,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","26-30"
133,1190,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","M","26-30"
133,1190,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","M","26-30"
133,1191,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","26-30"
133,1191,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","M","26-30"
133,1191,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","26-30"
133,1192,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","26-30"
133,1192,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","M","26-30"
133,1192,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","M","26-30"
133,1193,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","26-30"
133,1193,2,4,"Indipendenti","9-13","4K","3D",80,1,"Studente","M","26-30"
133,1193,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","26-30"
133,1194,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","26-30"
133,1194,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","M","26-30"
133,1194,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","26-30"
133,1195,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","26-30"
133,1195,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Studente","M","26-30"
133,1195,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","M","26-30"
133,1196,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Studente","M","26-30"
133,1196,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","M","26-30"
133,1196,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","26-30"
133,1197,1,10,"Indipendenti","9-13","4K","IMAX",40,1,"Studente","M","26-30"
133,1197,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","M","26-30"
133,1197,3,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","M","26-30"
134,1198,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","18-21"
134,1198,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","M","18-21"
134,1198,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","18-21"
134,1199,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","18-21"
134,1199,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","M","18-21"
134,1199,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","M","18-21"
134,1200,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","18-21"
134,1200,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","M","18-21"
134,1200,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","18-21"
134,1201,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","M","18-21"
134,1201,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","M","18-21"
134,1201,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","18-21"
134,1202,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","18-21"
134,1202,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","M","18-21"
134,1202,3,4,"Indipendenti","9-13","FullHD","3D",80,1,"Studente","M","18-21"
134,1203,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","18-21"
134,1203,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","M","18-21"
134,1203,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","18-21"
134,1204,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","18-21"
134,1204,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","M","18-21"
134,1204,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","18-21"
134,1205,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","18-21"
134,1205,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","M","18-21"
134,1205,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","18-21"
134,1206,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","18-21"
134,1206,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","M","18-21"
134,1206,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","18-21"
135,1207,1,7,"Commerciali","9-13","4K","3D",60,1,"Studente","M","22-25"
135,1207,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","M","22-25"
135,1207,3,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","M","22-25"
135,1208,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
135,1208,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","M","22-25"
135,1208,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","M","22-25"
135,1209,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","22-25"
135,1209,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","M","22-25"
135,1209,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","22-25"
135,1210,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","M","22-25"
135,1210,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","M","22-25"
135,1210,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","22-25"
135,1211,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","22-25"
135,1211,2,4,"Indipendenti","9-13","4K","3D",80,1,"Studente","M","22-25"
135,1211,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
135,1212,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","22-25"
135,1212,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","M","22-25"
135,1212,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
135,1213,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","22-25"
135,1213,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Studente","M","22-25"
135,1213,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","M","22-25"
135,1214,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Studente","M","22-25"
135,1214,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","M","22-25"
135,1214,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","22-25"
135,1215,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
135,1215,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","M","22-25"
135,1215,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","22-25"
136,1216,1,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","F","51+"
136,1216,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","F","51+"
136,1216,3,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","F","51+"
136,1217,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","F","51+"
136,1217,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","F","51+"
136,1217,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","51+"
136,1218,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","F","51+"
136,1218,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Lavoratore Dipendente","F","51+"
136,1218,3,7,"Commerciali","21-24","4K","Standard",80,0,"Lavoratore Dipendente","F","51+"
136,1219,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","F","51+"
136,1219,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","F","51+"
136,1219,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","F","51+"
136,1220,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Dipendente","F","51+"
